Time;018;061;062;080;170;271
station catchment;;;;;;
station name;ARAGON EN JACA;SUBORDAN EN JAVIERREGAY;VERAL EN BINIES;VERAL EN ZURIZA;ARAGON EN YESA;ARAGON EN CANFRANC ANTIGUO
1991-10-01;10.49;12.85;4.93;2.22;40.31;4.5
1991-10-02;8.14;9.14;2.79;0.83;26.13;3.53
1991-10-03;5.45;6.6;1.15;0.57;18.49;2.42
1991-10-04;4.05;5.35;0.5;0.57;13.05;1.85
1991-10-05;3.01;4.41;0.42;0.57;8.53;1.42
1991-10-06;2.78;4.21;0.33;0.48;9.77;1.32
1991-10-07;2.32;3.63;0.33;0.48;0.0;1.13
1991-10-08;2.55;3.24;0.25;0.48;14.92;1.23
1991-10-09;4.4;4.21;0.33;0.57;28.96;1.99
1991-10-10;4.75;14.73;7.64;4.48;119.07;2.13
1991-10-11;13.52;25.58;14.51;5.62;126.6;5.75
1991-10-12;11.43;16.16;5.2;1.68;42.49;4.89
1991-10-13;8.61;10.97;2.56;0.92;34.39;3.73
1991-10-14;7.2;10.97;1.93;1.07;32.19;3.14
1991-10-15;6.85;10.97;2.1;0.83;29.99;3.0
1991-10-16;5.8;8.46;1.6;0.74;22.7;2.57
1991-10-17;4.75;6.85;1.03;0.57;16.51;2.13
1991-10-18;4.4;6.6;0.59;0.57;14.56;1.99
1991-10-19;3.47;5.85;0.59;0.48;15.23;1.61
1991-10-20;3.01;5.35;0.5;0.48;12.97;1.42
1991-10-21;3.24;4.6;0.42;0.48;16.56;1.51
1991-10-22;3.24;4.21;0.33;0.48;13.13;1.51
1991-10-23;2.32;3.82;0.25;0.48;11.7;1.13
1991-10-24;2.78;3.63;0.21;0.48;8.0;0.48
1991-10-25;2.78;3.24;0.21;0.48;11.7;0.48
1991-10-26;3.47;5.1;1.03;2.22;14.25;0.77
1991-10-27;4.75;9.82;4.67;2.58;30.45;1.06
1991-10-28;5.1;10.16;4.4;1.86;28.02;1.06
1991-10-29;4.05;9.14;3.25;1.22;25.71;0.84
1991-10-30;4.05;7.1;1.77;0.83;19.34;0.7
1991-10-31;3.7;6.1;1.27;0.66;14.37;0.62
1991-11-01;3.01;5.6;1.03;0.66;10.88;0.62
1991-11-02;3.01;5.35;0.79;0.48;14.41;0.7
1991-11-03;8.14;8.8;1.44;1.86;48.9;4.11
1991-11-04;46.49;47.3;15.62;4.93;149.94;17.04
1991-11-05;21.36;20.62;8.22;2.98;75.48;4.93
1991-11-06;12.98;15.2;5.73;2.04;54.87;1.71
1991-11-07;10.49;10.97;3.48;1.68;39.83;1.2
1991-11-08;8.61;9.48;2.79;1.68;31.21;0.98
1991-11-09;6.85;8.8;2.56;1.86;32.83;0.84
1991-11-10;6.15;8.12;2.33;1.68;21.72;0.7
1991-11-11;4.75;6.85;1.44;1.22;20.33;0.62
1991-11-12;3.47;6.35;1.15;1.07;18.94;0.44
1991-11-13;12.44;17.6;7.34;5.85;77.97;2.48
1991-11-14;18.46;21.24;9.69;4.03;83.53;6.48
1991-11-15;24.44;38.9;24.38;9.06;230.92;9.08
1991-11-16;21.94;37.7;29.0;9.62;184.65;8.08
1991-11-17;15.14;23.1;14.88;6.36;102.64;3.02
1991-11-18;16.22;24.96;17.59;9.9;118.97;1.97
1991-11-19;17.88;24.34;13.77;6.87;100.13;1.71
1991-11-20;14.6;19.04;9.1;3.8;98.39;1.46
1991-11-21;11.43;15.2;7.34;2.58;64.48;1.06
1991-11-22;9.08;12.38;5.2;2.04;48.15;0.91
1991-11-23;7.2;10.5;3.94;1.86;42.45;0.77
1991-11-24;6.15;9.48;3.25;1.68;35.46;0.77
1991-11-25;5.45;8.8;3.48;2.4;40.56;0.84
1991-11-26;6.5;10.16;6.26;3.58;50.05;0.91
1991-11-27;6.15;9.48;4.67;2.58;42.87;0.77
1991-11-28;5.8;8.8;3.48;2.22;37.55;0.7
1991-11-29;5.45;8.8;3.25;2.04;28.07;0.7
1991-11-30;6.5;9.48;4.4;4.25;39.9;0.98
1991-12-01;7.2;10.97;4.93;3.58;41.98;0.91
1991-12-02;7.67;11.91;4.67;2.22;42.21;0.91
1991-12-03;7.67;9.82;3.48;2.04;36.54;0.77
1991-12-04;6.5;8.8;2.79;1.68;29.14;0.7
1991-12-05;6.15;8.12;2.1;1.38;27.17;0.7
1991-12-06;5.45;7.1;1.77;1.07;21.5;0.62
1991-12-07;4.75;6.6;1.6;0.92;21.5;0.62
1991-12-08;4.75;6.35;1.44;0.83;23.46;0.62
1991-12-09;4.75;5.85;1.27;0.83;17.68;0.55
1991-12-10;4.75;5.6;1.15;0.74;18.45;0.48
1991-12-11;4.75;4.85;1.03;0.66;16.88;0.48
1991-12-12;4.4;4.6;0.91;0.66;15.03;0.48
1991-12-13;4.75;4.41;0.79;0.57;17.0;0.48
1991-12-14;4.4;4.02;0.67;0.57;14.91;0.48
1991-12-15;3.7;3.82;0.59;0.57;13.06;0.48
1991-12-16;3.7;3.63;0.59;0.57;13.06;0.48
1991-12-17;3.7;3.43;0.59;0.48;8.0;0.41
1991-12-18;3.7;3.43;0.5;0.57;13.06;0.44
1991-12-19;4.05;3.43;0.67;0.57;13.06;0.41
1991-12-20;4.05;3.63;0.79;0.66;17.7;0.41
1991-12-21;4.05;3.82;1.15;1.38;26.05;0.44
1991-12-22;4.05;4.6;3.02;3.18;27.89;0.48
1991-12-23;4.05;4.6;3.48;2.04;22.84;0.44
1991-12-24;4.05;4.02;1.93;1.38;21.08;0.44
1991-12-25;3.47;3.82;1.6;1.22;20.24;0.44
1991-12-26;3.01;3.63;1.15;0.83;12.25;0.44
1991-12-27;3.7;3.43;1.03;0.74;8.31;0.44
1991-12-28;3.7;3.24;0.91;0.66;14.14;0.44
1991-12-29;2.78;3.04;0.79;0.57;14.3;0.44
1991-12-30;2.78;2.65;0.67;0.57;13.19;0.41
1991-12-31;3.47;2.85;0.67;0.57;11.41;0.41
1992-01-01;3.47;2.65;0.67;0.57;9.56;0.37
1992-01-02;3.24;2.65;0.59;0.48;9.56;0.34
1992-01-03;3.24;2.65;0.5;0.48;7.59;0.37
1992-01-04;3.24;2.51;0.42;0.48;6.35;0.41
1992-01-05;1.63;2.37;0.33;0.48;10.31;0.41
1992-01-06;1.4;2.23;0.67;0.48;0.0;0.41
1992-01-07;2.78;2.23;0.21;0.48;20.27;0.41
1992-01-08;3.24;2.23;0.25;0.48;8.7;0.41
1992-01-09;3.7;3.04;0.59;0.83;16.45;0.41
1992-01-10;3.47;3.43;0.67;0.48;4.88;0.41
1992-01-11;3.47;2.85;0.59;0.48;8.24;0.41
1992-01-12;2.09;2.65;0.5;0.48;7.78;0.41
1992-01-13;2.55;2.85;0.5;0.48;9.72;0.41
1992-01-14;3.01;2.37;0.59;0.74;7.93;0.41
1992-01-15;2.55;2.23;0.59;0.66;7.93;0.41
1992-01-16;3.24;2.23;0.67;0.66;5.85;0.41
1992-01-17;3.24;2.23;0.67;0.66;9.98;0.41
1992-01-18;1.63;2.23;0.59;0.66;11.87;0.41
1992-01-19;1.63;2.23;0.59;0.66;15.86;0.41
1992-01-20;1.4;2.23;0.67;0.66;5.52;0.41
1992-01-21;1.4;2.09;0.5;0.66;8.7;0.37
1992-01-22;1.4;2.09;0.33;0.66;8.7;0.37
1992-01-23;1.4;1.95;0.25;0.66;8.7;0.37
1992-01-24;1.86;1.95;0.5;0.66;6.85;0.37
1992-01-25;1.63;1.81;0.5;0.66;6.85;0.37
1992-01-26;1.4;1.81;0.42;0.66;6.85;0.37
1992-01-27;1.4;1.81;0.5;0.66;8.0;0.37
1992-01-28;1.63;1.67;0.5;0.66;8.0;0.37
1992-01-29;1.4;1.67;0.5;0.66;8.0;0.37
1992-01-30;1.4;1.53;0.42;0.66;8.0;0.37
1992-01-31;1.4;1.53;0.25;0.66;0.0;0.37
1992-02-01;1.4;1.53;0.25;0.66;5.02;0.37
1992-02-02;1.4;1.53;0.25;0.66;6.94;0.41
1992-02-03;1.4;1.53;0.25;0.66;10.73;0.41
1992-02-04;1.4;1.53;0.25;0.66;5.6;0.41
1992-02-05;3.01;1.53;0.25;0.66;7.45;0.41
1992-02-06;3.24;1.67;0.25;0.66;8.7;0.41
1992-02-07;3.47;1.81;0.25;0.66;8.7;0.41
1992-02-08;3.01;1.95;0.25;0.66;0.0;0.41
1992-02-09;2.09;1.95;0.33;0.66;3.34;0.41
1992-02-10;2.78;1.95;0.5;0.66;3.83;0.41
1992-02-11;3.24;1.95;0.5;0.66;6.41;0.37
1992-02-12;3.24;1.95;0.5;0.66;0.0;0.37
1992-02-13;4.75;5.35;3.02;1.22;15.96;0.62
1992-02-14;4.4;5.1;2.1;0.74;20.81;0.41
1992-02-15;2.32;4.21;1.6;0.74;13.63;0.41
1992-02-16;2.78;4.02;1.77;0.83;11.13;0.44
1992-02-17;2.32;3.63;1.6;0.66;12.95;0.41
1992-02-18;1.63;3.24;1.27;0.57;10.66;0.41
1992-02-19;2.78;2.85;1.15;0.48;6.41;0.37
1992-02-20;3.24;2.37;0.91;0.57;4.75;0.34
1992-02-21;3.01;2.23;0.79;0.66;11.52;0.34
1992-02-22;1.16;2.23;0.79;0.57;16.22;0.34
1992-02-23;1.28;2.09;0.67;0.57;12.66;0.34
1992-02-24;2.78;2.09;0.67;0.48;5.67;0.37
1992-02-25;3.24;2.09;0.67;0.48;11.37;0.37
1992-02-26;2.78;1.95;0.67;0.48;9.74;0.34
1992-02-27;3.01;1.95;0.59;0.48;7.6;0.34
1992-02-28;2.78;1.95;0.5;0.48;7.6;0.3
1992-03-01;1.04;1.81;0.59;0.48;7.6;0.26
1992-03-02;1.16;1.81;0.59;0.42;8.0;0.26
1992-03-03;1.16;1.81;0.59;0.37;8.7;0.26
1992-03-04;1.04;1.67;0.5;0.37;6.96;0.3
1992-03-05;1.04;1.81;0.5;0.37;6.96;0.34
1992-03-06;1.4;2.23;0.67;0.57;1.76;0.34
1992-03-07;1.28;2.37;0.79;0.48;5.42;0.34
1992-03-08;1.28;2.51;0.67;0.48;12.18;0.37
1992-03-09;1.28;2.51;0.67;0.48;7.54;0.37
1992-03-10;1.28;2.37;0.67;0.48;8.0;0.37
1992-03-11;1.63;2.51;0.67;0.48;8.0;0.37
1992-03-12;1.28;2.37;0.67;0.48;8.0;0.37
1992-03-13;1.4;2.37;0.67;0.48;4.53;0.37
1992-03-14;1.63;2.23;0.67;0.48;0.38;0.41
1992-03-15;1.86;2.85;1.15;0.83;7.4;0.41
1992-03-16;1.86;3.24;1.15;0.74;0.0;0.41
1992-03-17;2.09;3.24;1.03;0.57;5.47;0.44
1992-03-18;2.55;3.43;1.15;0.57;6.39;0.48
1992-03-19;2.55;3.63;1.03;0.57;4.88;0.48
1992-03-20;2.55;3.63;0.91;0.57;12.32;0.48
1992-03-21;2.78;4.02;1.15;0.66;4.17;0.48
1992-03-22;2.78;4.21;1.27;0.57;9.83;0.48
1992-03-23;3.47;4.02;1.15;1.07;12.54;0.48
1992-03-24;4.75;4.6;2.1;1.38;19.08;0.44
1992-03-25;4.05;3.82;1.27;0.74;9.16;0.41
1992-03-26;3.47;3.63;1.27;0.66;22.63;0.34
1992-03-27;3.24;3.63;1.15;1.22;28.68;0.34
1992-03-28;2.55;3.43;1.15;2.4;19.7;0.34
1992-03-29;1.4;3.43;1.27;1.38;17.05;0.34
1992-03-30;1.86;4.6;3.48;0.83;31.7;0.34
1992-03-31;3.24;6.1;3.71;0.83;34.06;0.34
1992-04-01;5.1;5.1;2.33;0.92;34.08;0.34
1992-04-02;6.85;6.85;6.79;0.74;88.9;0.34
1992-04-03;14.06;20.62;25.83;10.2;206.64;1.33
1992-04-04;12.98;24.96;21.95;9.06;138.93;1.46
1992-04-05;12.44;21.24;18.07;7.4;109.59;1.58
1992-04-06;8.14;15.68;8.81;3.58;73.71;1.06
1992-04-07;5.8;12.85;8.22;2.98;59.89;0.84
1992-04-08;5.8;10.97;6.52;2.22;63.66;0.7
1992-04-09;7.2;10.16;6.26;2.22;69.3;0.7
1992-04-10;8.14;10.5;6.79;2.58;56.67;0.84
1992-04-11;8.61;11.44;7.05;3.58;52.76;0.98
1992-04-12;8.61;13.32;7.34;4.03;47.77;0.98
1992-04-13;9.55;13.32;7.64;5.16;44.84;1.13
1992-04-14;11.9;14.73;7.93;5.85;55.56;1.58
1992-04-15;14.06;17.12;9.1;7.12;61.8;1.84
1992-04-16;10.96;13.79;6.26;4.03;54.14;1.2
1992-04-17;8.61;9.82;3.94;2.78;40.26;0.91
1992-04-18;10.96;15.2;12.03;9.9;99.75;1.97
1992-04-19;15.68;20.0;11.69;8.5;72.78;2.22
1992-04-20;15.68;20.0;11.01;8.22;64.11;2.35
1992-04-21;16.22;19.52;11.01;8.5;64.62;2.75
1992-04-22;17.3;20.62;12.03;9.62;69.02;3.3
1992-04-23;20.78;23.72;12.72;10.2;76.37;6.48
1992-04-24;25.11;24.96;12.72;9.9;82.95;9.42
1992-04-25;23.77;25.58;12.37;9.06;80.67;8.74
1992-04-26;21.94;23.72;9.98;7.95;71.02;7.76
1992-04-27;24.44;22.48;8.81;6.87;67.44;9.76
1992-04-28;21.94;21.86;7.64;5.39;58.12;6.48
1992-04-29;16.22;16.64;5.73;3.18;46.7;3.84
1992-04-30;12.98;11.91;3.48;2.4;36.78;1.2
1992-05-01;13.52;12.38;5.46;5.62;43.41;1.84
1992-05-02;15.14;16.64;7.64;5.85;54.4;1.97
1992-05-03;11.43;11.91;4.67;3.18;38.79;1.13
1992-05-04;9.08;9.48;3.48;2.98;35.74;0.98
1992-05-05;9.55;9.14;3.71;2.58;28.59;1.06
1992-05-06;9.55;8.46;3.02;2.22;25.87;1.13
1992-05-07;11.43;9.14;3.25;2.4;31.51;1.2
1992-05-08;11.9;10.5;3.48;2.58;27.22;1.46
1992-05-09;12.44;11.91;3.48;2.4;29.7;1.46
1992-05-10;12.98;12.38;3.48;2.22;33.33;1.46
1992-05-11;12.98;13.79;3.71;2.22;33.51;1.58
1992-05-12;12.98;11.91;3.02;1.86;27.26;1.84
1992-05-13;14.06;12.85;2.79;2.04;44.62;2.48
1992-05-14;16.22;12.85;3.48;2.04;20.37;4.38
1992-05-15;14.6;13.32;2.56;1.53;30.11;2.48
1992-05-16;12.98;13.79;2.33;1.07;30.77;1.97
1992-05-17;12.98;12.85;2.1;1.38;30.86;1.71
1992-05-18;12.44;10.5;1.93;1.38;21.75;2.1
1992-05-19;11.9;10.16;1.77;1.07;31.61;1.71
1992-05-20;10.02;8.46;1.44;0.92;27.3;0.98
1992-05-21;9.08;7.78;1.15;0.92;26.91;0.91
1992-05-22;9.55;7.78;1.77;1.53;35.79;1.13
1992-05-23;12.98;15.68;4.67;2.78;57.98;2.22
1992-05-24;16.76;19.04;3.94;1.68;53.92;5.2
1992-05-25;13.52;12.85;2.1;0.92;31.12;2.1
1992-05-26;10.96;9.48;1.27;0.92;27.13;1.2
1992-05-27;11.9;9.48;1.93;1.53;20.82;1.58
1992-05-28;11.9;8.8;1.6;0.92;4.85;1.58
1992-05-29;17.3;10.5;1.93;1.86;34.71;6.16
1992-05-30;15.68;10.16;2.33;1.22;32.57;3.57
1992-05-31;13.52;9.14;1.77;0.92;31.3;1.97
1992-06-01;22.52;14.26;2.79;1.68;60.9;7.12
1992-06-02;20.78;19.52;4.17;2.78;64.73;5.52
1992-06-03;16.22;19.04;5.99;1.86;47.73;3.02
1992-06-04;14.6;13.79;3.02;1.22;37.59;2.1
1992-06-05;13.52;11.91;2.33;1.07;33.63;2.1
1992-06-06;11.43;9.48;1.6;0.74;23.45;1.58
1992-06-07;9.08;8.12;1.44;0.74;21.64;1.13
1992-06-08;8.61;8.12;1.44;0.69;23.85;1.06
1992-06-09;9.08;9.14;3.71;1.61;29.89;1.06
1992-06-10;9.08;12.38;6.79;2.78;43.59;1.13
1992-06-11;9.08;10.16;6.26;2.58;32.78;1.06
1992-06-12;10.02;9.14;4.17;1.78;27.9;1.13
1992-06-13;9.55;8.8;3.48;1.5;25.32;1.13
1992-06-14;9.55;8.46;3.02;1.32;22.47;1.13
1992-06-15;9.08;7.78;2.56;1.17;22.08;1.2
1992-06-16;9.08;9.14;1.93;0.91;59.08;1.2
1992-06-17;9.08;8.46;2.33;1.06;39.07;1.2
1992-06-18;8.61;8.12;1.77;0.85;24.55;1.2
1992-06-19;8.14;7.1;1.44;0.69;24.04;1.06
1992-06-20;7.2;6.35;1.15;0.55;19.08;0.91
1992-06-21;4.75;5.6;0.91;0.44;9.75;0.84
1992-06-22;5.45;4.6;0.91;0.44;16.89;0.77
1992-06-23;5.45;5.85;1.44;0.69;31.69;0.84
1992-06-24;8.61;9.82;9.69;4.02;53.38;1.33
1992-06-25;8.61;10.5;6.79;2.78;30.89;1.13
1992-06-26;6.85;8.12;3.48;1.5;21.99;0.98
1992-06-27;6.5;6.6;2.33;1.06;17.85;0.91
1992-06-28;5.1;5.85;1.6;0.76;17.17;0.77
1992-06-29;15.14;7.1;2.1;0.98;23.35;2.22
1992-06-30;14.06;9.82;3.25;1.44;46.46;2.75
1992-07-01;22.52;17.6;7.64;3.13;71.59;4.38
1992-07-02;16.22;13.32;4.67;1.98;42.62;2.22
1992-07-03;11.43;9.48;2.56;1.17;30.95;1.58
1992-07-04;9.08;8.12;1.77;0.85;20.23;1.2
1992-07-05;7.2;7.1;1.77;0.85;20.11;1.06
1992-07-06;9.08;8.46;4.4;1.88;15.83;0.98
1992-07-07;7.2;7.1;2.79;1.27;21.69;0.62
1992-07-08;6.15;6.6;1.77;0.85;12.42;0.62
1992-07-09;5.45;5.6;1.44;0.69;8.35;0.7
1992-07-10;5.8;5.85;1.27;0.61;9.51;0.77
1992-07-11;5.1;5.6;1.15;0.55;13.97;0.7
1992-07-12;4.05;4.6;1.03;0.49;12.29;0.62
1992-07-13;4.75;3.82;0.91;0.44;16.7;0.62
1992-07-14;4.05;3.43;0.67;0.32;8.4;0.55
1992-07-15;3.7;3.04;0.67;0.32;11.1;0.55
1992-07-16;4.05;2.65;0.67;0.32;11.57;0.62
1992-07-17;3.7;2.51;0.67;0.32;13.76;0.62
1992-07-18;3.47;2.23;0.5;0.22;10.23;0.62
1992-07-19;1.86;2.09;0.42;0.18;8.06;0.55
1992-07-20;2.78;2.09;0.42;0.18;6.12;0.55
1992-07-21;3.7;1.81;0.67;0.32;5.6;0.48
1992-07-22;3.7;1.67;0.33;0.15;8.29;0.48
1992-07-23;2.78;1.53;0.09;0.06;4.04;0.48
1992-07-24;1.63;1.39;0.05;0.04;15.72;0.48
1992-07-25;1.04;1.25;0.05;0.04;11.55;0.48
1992-07-26;0.92;1.15;0.04;0.04;0.0;0.48
1992-07-27;2.09;1.15;0.04;0.04;7.88;0.55
1992-07-28;3.24;1.05;0.05;0.04;6.38;0.48
1992-07-29;3.01;0.85;0.17;0.1;8.51;0.44
1992-07-30;2.78;1.05;1.6;0.76;5.68;0.44
1992-07-31;2.32;1.25;1.15;0.55;9.88;0.41
1992-08-01;0.92;1.25;0.42;0.18;10.58;0.41
1992-08-02;0.92;1.25;0.59;0.29;2.48;0.44
1992-08-03;0.92;1.25;0.59;0.29;0.0;0.41
1992-08-04;0.8;1.05;0.33;0.15;3.46;0.41
1992-08-05;0.68;0.95;0.04;0.04;3.46;0.41
1992-08-06;0.68;1.25;0.02;0.02;4.83;0.37
1992-08-07;0.68;1.39;0.13;0.08;7.64;0.34
1992-08-08;1.4;5.85;1.6;0.76;90.06;0.44
1992-08-09;21.94;95.3;50.65;18.2;283.91;4.38
1992-08-10;15.68;27.17;8.52;3.48;65.48;1.46
1992-08-11;8.14;14.19;1.93;0.91;34.32;0.77
1992-08-12;5.8;9.73;1.03;0.49;16.21;0.62
1992-08-13;3.24;7.79;0.59;0.29;15.78;0.55
1992-08-14;2.78;6.73;0.59;0.29;9.93;0.48
1992-08-15;2.09;5.93;1.03;0.49;5.07;0.48
1992-08-16;2.32;4.96;1.77;0.85;6.93;0.48
1992-08-17;1.28;4.52;0.67;0.32;3.13;0.44
1992-08-18;1.16;3.86;0.67;0.32;8.43;0.44
1992-08-19;1.16;3.42;0.67;0.32;10.09;0.44
1992-08-20;3.47;4.74;0.79;0.37;18.05;0.98
1992-08-21;2.78;4.08;0.67;0.32;15.29;0.55
1992-08-22;3.01;3.2;0.67;0.32;7.24;0.48
1992-08-23;2.78;2.88;0.67;0.32;4.21;0.44
1992-08-24;2.78;2.72;0.67;0.32;6.01;0.41
1992-08-25;2.55;2.56;0.59;0.29;1.5;0.41
1992-08-26;2.32;2.4;0.5;0.22;3.32;0.41
1992-08-27;1.86;2.24;0.5;0.22;2.37;0.41
1992-08-28;3.24;2.24;0.5;0.22;3.71;0.41
1992-08-29;5.1;2.88;1.03;0.49;12.08;0.77
1992-08-30;3.01;3.2;0.91;0.44;5.6;0.55
1992-08-31;6.5;7.26;1.77;0.85;19.29;1.58
1992-09-01;11.43;12.74;1.44;0.69;20.19;1.33
1992-09-02;6.85;7.52;0.25;0.12;15.36;0.77
1992-09-03;5.45;5.4;0.25;0.12;8.7;0.62
1992-09-04;4.75;4.3;0.33;0.15;9.75;0.55
1992-09-05;3.24;3.64;0.33;0.15;12.47;0.48
1992-09-06;2.78;3.04;0.33;0.15;8.92;0.48
1992-09-07;1.4;3.04;0.33;0.15;6.32;0.44
1992-09-08;1.16;3.2;0.33;0.15;8.25;0.44
1992-09-09;4.05;4.52;0.33;0.15;18.8;0.55
1992-09-10;4.4;4.52;0.33;0.15;11.81;0.62
1992-09-11;2.09;3.86;0.33;0.15;9.34;0.48
1992-09-12;1.4;3.2;0.33;0.15;7.77;0.48
1992-09-13;1.16;2.88;0.33;0.15;7.84;0.44
1992-09-14;2.78;2.72;0.33;0.15;2.47;0.44
1992-09-15;3.01;2.4;0.33;0.15;0.0;0.44
1992-09-16;2.32;2.24;0.33;0.15;1.54;0.44
1992-09-17;2.55;2.08;0.33;0.15;4.01;0.41
1992-09-18;2.32;1.92;0.33;0.15;4.95;0.41
1992-09-19;2.32;1.92;0.33;0.15;3.59;0.41
1992-09-20;1.16;1.76;0.33;0.15;6.54;0.41
1992-09-21;1.28;1.76;0.33;0.15;4.65;0.41
1992-09-22;2.32;1.6;0.33;0.15;2.6;0.41
1992-09-23;2.09;1.6;0.33;0.15;2.9;0.41
1992-09-24;1.86;1.6;0.33;0.15;4.26;0.41
1992-09-25;2.55;1.6;0.33;0.15;4.39;0.37
1992-09-26;2.55;1.49;0.33;0.15;12.93;0.37
1992-09-27;6.5;5.67;5.2;2.17;46.27;1.84
1992-09-28;16.76;27.17;16.36;6.4;67.33;3.02
1992-09-29;10.96;13.22;5.46;2.33;31.53;1.71
1992-09-30;5.1;10.57;2.79;2.22;21.24;1.46
1992-10-01;4.75;8.05;1.77;1.68;19.85;1.33
1992-10-02;3.24;6.73;1.15;1.38;16.72;0.91
1992-10-03;7.67;7.26;1.93;1.68;22.75;1.06
1992-10-04;14.06;23.04;20.5;9.9;133.28;3.3
1992-10-05;46.49;82.18;79.3;28.54;411.29;24.46
1992-10-06;42.44;59.33;39.02;24.38;203.07;17.86
1992-10-07;22.52;29.22;13.06;9.03;88.72;5.2
1992-10-08;15.14;20.31;7.34;3.78;57.93;1.84
1992-10-09;18.46;23.63;9.98;2.98;86.77;3.57
1992-10-10;21.36;30.95;16.73;6.08;102.54;3.57
1992-10-11;16.22;21.92;9.1;3.78;61.74;1.97
1992-10-12;14.06;16.62;5.73;2.33;45.32;1.71
1992-10-13;12.44;13.71;3.94;1.57;36.29;1.2
1992-10-14;10.49;11.41;3.02;1.24;31.93;0.98
1992-10-15;10.96;15.16;2.56;1.08;25.99;0.98
1992-10-16;11.43;18.71;4.4;3.38;89.71;1.71
1992-10-17;35.33;24.81;28.45;6.98;176.03;12.16
1992-10-18;19.04;19.78;9.1;2.58;71.62;2.48
1992-10-19;16.22;20.85;7.93;3.38;66.3;2.1
1992-10-20;17.3;23.04;8.52;2.45;65.0;2.22
1992-10-21;15.14;20.31;7.64;2.33;59.36;1.71
1992-10-22;13.52;17.64;6.79;2.2;73.3;1.2
1992-10-23;15.68;31.81;24.86;11.2;174.08;2.35
1992-10-24;16.76;32.68;20.01;6.98;112.2;2.48
1992-10-25;17.3;25.99;13.4;4.88;82.22;3.84
1992-10-26;14.6;21.92;9.1;2.98;70.61;1.84
1992-10-27;14.6;20.31;7.05;2.33;53.51;1.97
1992-10-28;22.52;28.35;8.52;3.18;74.34;9.76
1992-10-29;79.89;86.0;32.3;9.75;248.83;31.33
1992-10-30;87.0;89.1;43.29;10.48;365.85;30.35
1992-10-31;44.02;46.4;21.47;5.18;111.94;14.68
1992-11-01;24.44;23.63;10.32;2.33;110.91;5.84
1992-11-02;17.3;17.64;7.05;2.33;123.75;1.97
1992-11-03;18.46;17.64;13.06;5.18;71.99;3.57
1992-11-04;18.46;20.31;7.34;3.38;54.26;4.66
1992-11-05;16.76;14.19;5.46;2.2;51.63;1.97
1992-11-06;14.6;11.83;3.94;1.57;47.07;1.33
1992-11-07;13.52;10.57;3.25;1.24;35.43;1.13
1992-11-08;11.43;9.73;2.56;1.08;30.44;0.98
1992-11-09;10.96;8.47;2.1;0.93;29.63;0.91
1992-11-10;10.02;7.52;1.77;0.85;29.08;0.91
1992-11-11;9.55;7.26;1.6;1.0;25.54;0.84
1992-11-12;10.49;8.47;2.1;1.16;26.75;0.98
1992-11-13;9.55;7.79;1.93;1.16;24.61;0.91
1992-11-14;13.52;9.73;3.94;1.7;35.15;1.13
1992-11-15;12.98;13.22;6.26;3.18;46.33;1.97
1992-11-16;15.68;20.31;10.32;4.38;60.91;2.22
1992-11-17;14.6;22.45;20.5;5.18;160.89;2.1
1992-11-18;15.14;21.92;18.07;6.68;66.11;2.48
1992-11-19;18.46;24.81;20.98;10.11;113.07;4.11
1992-11-20;22.52;27.76;23.41;15.04;121.06;13.24
1992-11-21;21.36;20.31;11.01;4.18;97.4;5.52
1992-11-22;15.14;15.16;6.52;2.58;46.03;1.97
1992-11-23;13.52;12.74;4.93;1.95;35.38;1.33
1992-11-24;12.44;10.99;3.71;1.45;31.6;0.98
1992-11-25;11.43;9.31;3.25;1.24;32.17;0.84
1992-11-26;10.02;9.73;3.02;1.24;31.62;0.84
1992-11-27;9.08;9.73;2.79;1.08;26.72;0.84
1992-11-28;8.61;8.89;2.33;0.93;23.66;0.84
1992-11-29;7.67;7.52;1.93;0.85;24.96;0.77
1992-11-30;7.67;7.26;1.6;0.77;24.19;0.7
1992-12-01;7.2;6.73;1.44;0.69;21.66;0.62
1992-12-02;8.14;6.99;1.27;0.61;27.27;0.98
1992-12-03;15.68;14.68;3.02;0.85;40.45;2.22
1992-12-04;28.46;26.58;15.25;4.18;213.26;3.3
1992-12-05;37.7;47.58;26.32;4.18;108.48;6.8
1992-12-06;21.94;21.92;11.69;4.38;140.74;2.48
1992-12-07;51.8;59.33;33.4;7.28;333.19;13.6
1992-12-08;34.48;52.28;36.15;2.33;451.28;3.57
1992-12-09;23.3;29.22;21.47;1.7;84.91;2.22
1992-12-10;17.44;21.38;12.03;1.24;126.24;1.97
1992-12-11;13.54;17.1;8.22;1.08;116.6;1.58
1992-12-12;10.76;14.68;6.52;2.33;108.62;1.06
1992-12-13;13.54;15.65;8.52;1.45;157.52;1.33
1992-12-14;12.76;17.1;8.81;1.45;69.77;1.33
1992-12-15;11.2;15.65;7.34;1.45;65.38;1.33
1992-12-16;11.2;14.19;6.52;2.08;63.24;1.13
1992-12-17;10.76;13.22;5.99;1.7;54.68;0.98
1992-12-18;9.44;11.41;5.46;1.45;50.51;0.91
1992-12-19;8.12;10.99;4.93;1.57;41.0;0.91
1992-12-20;6.8;10.15;4.67;1.57;41.67;0.91
1992-12-21;7.68;9.73;4.4;1.32;37.52;0.77
